clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FF,FS,FT,I,PE,RB,SG,CV,FD,A,G,DD,GS,PP,DP,GC,ano
265,Bahia,6,Nulo,3,zag,Xandão,101626,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,3,Suspenso,5,ata,Arthur Caíke,80337,38,0,2.38,29,8.04,0,8.04,1,26,20,18,1,4,30,8,NA,2,10,1,6,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,3,Suspenso,4,mei,Fabinho,80393,38,0,2.38,35,6.62,0,6.62,9,55,5,37,1,3,43,69,NA,NA,5,NA,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,38,0,0.57,3,1.8,0,1.8,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,2,lat,Felipe Jonatan,101708,38,0,3.6,26,8,0,8,NA,13,7,13,NA,1,33,19,10,1,7,NA,2,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Bruninho,101716,38,0,2.86,13,2.24,-0.1,2.3400000000000003,NA,9,9,7,NA,NA,12,6,NA,NA,8,NA,2,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,38,0,0,2,1.28,0,1.28,NA,2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,38,3.2,3.42,32,11.55,-0.93,12.48,6,52,26,58,1,5,39,38,NA,1,15,3,3,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Renatinho,80395,38,0,0.91,8,2.11,0,2.11,1,4,4,7,NA,1,9,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Alerrandro,101715,38,0,5.15,10,6.27,0,6.27,NA,5,9,9,2,3,8,8,NA,NA,6,1,2,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,38,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Lucas Lima,80583,38,-0.2,1.55,21,4.26,-0.91,5.17,3,26,3,18,NA,NA,32,14,NA,1,5,4,1,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Michel,80664,38,0,2.31,10,4,0,4,1,15,NA,10,NA,NA,13,9,3,1,NA,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Luan,80692,38,6.4,3.09,16,9.51,0.62,8.89,1,18,5,14,NA,NA,23,22,4,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,38,0,0.7,1,2.57,0,2.57,NA,2,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Pedro Geromel,80853,38,0,5.46,20,13.54,0,13.54,4,16,5,13,NA,NA,34,43,7,NA,1,NA,3,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,38,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Di Santo,80748,38,6,1.53,20,6.77,0.97,5.8,2,34,10,15,NA,11,18,9,NA,NA,7,1,3,NA,NA,1,NA,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,38,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Jair,81091,38,0,4.22,13,7.99,0,7.99,3,22,2,27,1,NA,17,27,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,38,0,1.67,16,6.12,0,6.12,1,9,6,10,1,1,19,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
